,c,year,top1_sfiinc,top10_sfiinc,top1_sdiinc,top10_sdiinc,unitlabel,source,method,data_quality,imputation,_ISO3N_,top10_shweal,top1_shweal,top01_shweal,top01_sfiinc,top01_sdiinc,Countrycode,Grosscapitalshare,Netcapitalshare,Top10incomeshare,Top1incomeshare,Top01incomeshare,gdppc,pop,b_crisis,c_crisis,left,right,margtax,GDPpercapita,union,Globalization,nordic,English,ContinentalEuropean,TaxRevenue,Population,HumanCapital,FinancialDevelopment,PublicSpending,Unemp,Unemployment,Taxrev,growth,GDPPCcur,GDPcons,GDPPCcons,system,execrlc,pr,rightwing,majoritarian,epl,uc,TopIncomeTaxRate,leftwing,independenceyear,currencycrises,inflationcrises,stockmarketcrash,domesticsovereigndebtcrisis,externalsovereigndebtcrisis,bankingcrises,yearlycrisistally,crisisB,system_dpi,execrlc_dpi,pluralty_dpi,pr_dpi,cgdppc,rgdpnapc,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,abs_red,abs_red_se,rel_red,rel_red_se,crisisLTEXT,crisisL,id,bankdeposits,smcap,totcap1,cgov,comp_sh,lab_sh1,lab_sh2,lab_sh3,lab_sh4
0,Australia,1910,,,,,,,,,,36,,,,,,,,,,,,,,,,,,0.05,5209.8286,,,0.0,1.0,0.0,,4375.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8117.0,9465.0,,,,,,,,,,,,0.3442792,,,0.0227667,,,,,
1,Australia,1911,,,,,,,,,,36,,,,,,AUS,45.13217778088468,43.43561518610131,,,,5103.777777777778,4500.0,0.0,0.0,1.0,0.0,0.05,5103.7778,,,0.0,1.0,0.0,,4500.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8066.0,9273.0,,,,,,,,,,,,,,,,,,,,
1632,Sweden,2002,0.0759,0.2794,0.072,0.244,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,0.0262,0.0239,SWE,29.82562986291219,15.976561597434348,26.43,5.67,1.69,21585.525419413058,8954.0,0.0,0.0,1.0,0.0,0.5552,21585.525,78.000509401915,89.08845520019531,1.0,0.0,0.0,45.174,8954.0,3.2141120433807373,1.29341793,0.2775136,5.20776350626901,5.2077637,45.1,2.073577214114451,29571.7044643283,354256394052.1692,39692.77996066415,Parliamentary,Left,1.0,0.0,0.0,0.7333333333333334,,0.5655,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Parliamentary,Left,0.0,1.0,36192.0,36467.0,24.0,0.7,47.1,1.0,23.1,1.2,49.0,1.6,"1991, 2008",0.0,Sweden,0.4361425,0.85727543,1.293418,0.2775136,0.51661915,0.5554734,0.5375034,0.5785325,0.53818244
1633,Sweden,2003,0.0762,0.2773,0.0773,0.2451,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,0.0271,0.0298,SWE,29.96837921518969,16.75305183109866,26.12,5.52,1.7,22049.978205881405,8970.0,0.0,0.0,1.0,0.0,0.5617,22049.978,77.99872642821786,89.0672607421875,1.0,0.0,0.0,45.46,8970.0,3.230374574661255,1.21396981,0.2812431,5.761852173571431,5.7618523,45.4,2.385740234502805,36961.42536714239,362708031378.3705,40488.80993981852,Parliamentary,Left,1.0,0.0,0.0,0.7333333333333334,,0.5655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parliamentary,Left,0.0,1.0,36813.0,37252.0,23.7,0.7,47.0,1.0,23.3,1.2,49.6,1.6,"1991, 2008",0.0,Sweden,0.4400277,0.77394211,1.21397,0.2812431,0.513661,0.551321,0.5337625,0.5731872,0.53475076
1634,Sweden,2004,0.0787,0.2821,0.0791,0.2437,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,0.028,0.0324,SWE,31.17672020538499,18.295697367371528,26.34,5.72,1.73,22942.61216950058,8986.0,0.0,0.0,1.0,0.0,0.5651,22942.612,78.05230865573782,89.59734344482422,1.0,0.0,0.0,45.649,8986.0,3.2467191219329834,1.39996242,0.2739198,6.526329538280688,6.5263295,45.6,4.320529810991218,42442.27820055281,378378940000.9324,42072.34511127303,Parliamentary,Left,1.0,0.0,0.0,,,0.5655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parliamentary,Left,0.0,1.0,38522.0,38760.0,23.7,0.6,47.1,1.0,23.4,1.2,49.7,1.6,"1991, 2008",0.0,Sweden,0.4338994,0.96606302,1.399962,0.2739198,0.5057748,0.5437323,0.5257302,0.56516767,0.5264743
1635,Sweden,2005,0.0899,0.2977,0.081,0.2507,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,0.0333,0.0324,SWE,30.86737994357458,17.928502788399296,26.96,6.28,1.91,23627.367728791112,9002.0,0.0,0.0,1.0,0.0,0.566,23627.368,76.51925078043705,89.67159271240234,1.0,0.0,0.0,46.612,9002.0,3.2631468772888184,1.42747572,0.2722353,7.666815371869225,7.6668153,46.6,2.818329617426429,43085.42040897209,389042905733.0829,43085.42040897209,Parliamentary,Left,1.0,0.0,0.0,,,0.5655,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Parliamentary,Left,0.0,1.0,37974.0,39917.0,23.8,0.5,47.4,0.8,23.6,0.9,49.8,1.2,"1991, 2008",0.0,Sweden,0.4358311,0.99164462,1.427476,0.2722353,0.50718534,0.54611623,0.52773035,0.5685184,0.5214209
1636,Sweden,2006,0.0953,0.3072,0.0888,0.2577,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,0.0377,0.0385,SWE,31.60228947889524,19.15220799678999,27.3,6.61,2.21,24602.147150810728,9017.0,0.0,0.0,1.0,0.0,0.566,24602.147,75.14586958747057,89.46366882324219,1.0,0.0,0.0,45.967,9017.0,3.2796573638916016,1.42747572,,6.975033624747816,6.9750338,45.9,4.688127151442274,46256.16336037223,407281731827.5155,44852.32174064279,Parliamentary,Left,1.0,0.0,0.0,,,0.5655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parliamentary,Left,0.0,1.0,39748.0,41564.0,24.3,0.7,48.0,1.0,23.7,1.2,49.4,1.6,"1991, 2008",0.0,Sweden,,,,,0.49859735,0.5384328,0.51928324,0.55835634,0.5140619
1637,Sweden,2007,0.0995,0.317,0.0868,0.2568,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,0.0392,0.0374,SWE,30.783562321195213,18.289043932676403,27.76,6.91,2.28,25376.74189937206,9031.0,0.0,0.0,0.0,1.0,0.566,25376.742,70.77093596059115,89.4853286743164,1.0,0.0,0.0,44.969,9031.0,3.2962515354156494,1.42747572,,6.146307402135673,6.1463075,44.9,3.404948896695757,53324.61606219596,421149466661.8199,46036.86393423021,Parliamentary,Right,1.0,1.0,0.0,,,0.5655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parliamentary,Right,0.0,1.0,42314.0,42872.0,24.7,0.7,48.6,1.0,23.9,1.2,49.2,1.6,"1991, 2008",0.0,Sweden,,,,,0.5059895,0.548427,0.5284141,0.5659702,0.52392507
1638,Sweden,2008,0.0899,0.3028,0.081,0.2531,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,0.0341,0.0338,SWE,29.597332430486993,16.272162520639906,28.07,7.09,2.39,25181.203906078124,9045.0,1.0,0.0,0.0,1.0,0.566,25181.204,68.3086269744836,89.10018920898438,1.0,0.0,0.0,44.005,9045.0,3.312929391860962,1.42747572,,6.224173079395399,6.224173,43.9,-0.5570476278730894,55746.84942936556,418803463547.98,45425.15757919537,Parliamentary,Right,1.0,1.0,0.0,,,0.5655,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,Parliamentary,Right,0.0,1.0,42310.0,42542.0,24.8,0.7,48.9,1.1,24.1,1.3,49.3,1.7,"1991, 2008",1.0,Sweden,,,,,0.5181181,0.55412334,0.5374698,0.5783164,0.5359991
1639,Sweden,2009,0.0841,0.3003,0.0608,0.2325,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,0.029,0.0202,SWE,28.911866783626074,13.938626556090284,27.93,6.72,2.12,23877.51513579443,9060.0,0.0,0.0,0.0,1.0,0.566,23877.515,68.41463414634147,88.63038635253906,1.0,0.0,0.0,44.084,9060.0,3.3296921253204346,1.42747572,,8.316442003491668,8.316442,44.0,-5.184659029788463,46206.94349174323,397089931958.0729,42704.66111611079,Parliamentary,Right,1.0,1.0,0.0,,,0.5655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parliamentary,Right,0.0,1.0,40320.0,40339.0,25.1,0.7,49.2,1.1,24.1,1.3,49.0,1.7,"1991, 2008",0.0,Sweden,,,,,0.53092194,0.5641676,0.5491798,0.5944772,0.54739
1640,Sweden,2010,0.0898,0.3099,0.0717,0.242,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,0.0322,0.0288,SWE,31.024195769489825,17.367171063807547,28.27,6.91,2.22,25306.3711282491,9378.126,0.0,0.0,0.0,1.0,0.566,25306.371,68.21984459945882,88.50315856933594,1.0,0.0,0.0,43.223,,3.346539258956909,1.42747572,,8.578357077902393,8.578357,43.1,5.988926548220562,52076.25591348644,420871356313.4209,44877.98055959377,Parliamentary,Right,1.0,1.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Parliamentary,Right,0.0,1.0,42043.0,42753.0,25.2,0.7,49.4,1.1,24.2,1.3,49.0,1.7,"1991, 2008",0.0,Sweden,,,,,0.5119646,0.54975617,0.5320725,0.5749269,0.5308009
1641,Sweden,2011,0.0901,0.3089,0.0661,0.2352,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,0.033,0.0252,SWE,31.02885884643658,17.538707248769086,28.32531,7.020885,2.188349,26328.808334269605,9449.213,0.0,0.0,0.0,1.0,0.566,,,,1.0,0.0,0.0,42.507,,3.3563618659973145,,,7.782628630664036,7.7826285,42.3,2.664407949487455,59593.28711197189,432085086188.1514,45727.09771577288,Parliamentary,Right,1.0,1.0,0.0,,,,0.0,,,,,,,,,,Parliamentary,Right,0.0,1.0,42079.0,42079.0,25.3,0.7,49.6,1.1,24.3,1.3,49.0,1.7,"1991, 2008",0.0,Sweden,,,,,0.5174753,0.55383795,0.5370021,0.5776683,0.5365122
1642,Sweden,2012,0.0867,0.3045,0.0591,0.2248,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,0.0315,0.0187,SWE,29.074914096547104,14.805992311418992,27.90432,7.132335,2.366573,26532.675725297642,9519.374,,,0.0,1.0,0.566,,,,1.0,0.0,0.0,42.56,,3.366213083267212,,,7.964112090431207,7.9641123,42.3,-0.2863206169219268,57134.07706824042,430847937503.7498,45260.11243005578,Parliamentary,Right,1.0,1.0,0.0,,,,0.0,,,,,,,,,,Parliamentary,Right,0.0,1.0,42579.0,41650.0,25.4,0.7,49.8,1.1,24.4,1.3,49.0,1.7,"1991, 2008",0.0,Sweden,,,,,0.53543586,0.56974715,0.5544601,0.5979352,0.5530319
1643,Sweden,2013,0.0873,0.3062,0.0613,0.2279,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,0.0315,0.0203,SWE,28.567833453598585,14.21347881464394,28.00227,7.235065,2.459008,27044.00333091266,9600.379,,,,,0.567,,,,1.0,0.0,0.0,42.913,,3.3760931491851807,,,8.026899741712956,8.026899,42.8,1.49820976582275,60430.21557802186,437302943379.2769,45587.75843792944,,,,,0.0,,,,0.0,,,,,,,,,,Parliamentary,Right,0.0,1.0,42245.0,41811.0,25.6,0.6,49.9,1.1,24.3,1.3,48.7,1.7,"1991, 2008",0.0,Sweden,,,,,0.54012996,0.57324564,0.55862933,0.60411286,0.5567835
1644,Sweden,2014,,,0.061,0.2275,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,,0.0204,SWE,29.323700374642392,15.15665603590834,,,,,9696.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,Parliamentary,Right,0.0,1.0,42202.0,42476.0,25.6,0.7,49.9,1.2,24.3,1.4,48.7,1.8,"1991, 2008",0.0,Sweden,,,,,0.5363814,0.568831,0.5543705,0.59821385,0.55273765
1645,Sweden,2015,,,0.0642,0.2311,,"[URL][URL_LINK]https://wid.world/document/why-is-europe-more-equal-than-the-united-states-world-inequality-lab-wp-2020-19/[/URL_LINK][URL_TEXT]Blanchet, Chancel and Gethin (2020), “Why is Europe less Unequal than the US?”[/URL_TEXT][/URL][URL][URL_LINK]http://wordpress.wid.world/document/2020-dina-update-for-europe-world-inequality-lab-technical-note-2020-04/[/URL_LINK][URL_TEXT] Updated by Morgan and Neef, “Regional DINA update for Europe”(2020))[/URL_TEXT][/URL]","Summary of data construction by year (see source for details): 1980: interpolated survey + concept correction + tax data, 1981: survey + concept correction + tax data, 1982-1986: interpolated survey + concept correction + tax data, 1987: survey + concept correction + tax data, 1988-1991: interpolated survey + concept correction + tax data, 1992: survey + concept correction + tax data, 1993-1994: interpolated survey + concept correction + tax data, 1995: survey + concept correction + tax data, 1996-1999: interpolated survey + concept correction + tax data, 2000: survey + concept correction + tax data, 2001-2002: interpolated survey + concept correction + tax data, 2003-2013: survey + tax data, 2014-2017: extrapolated distribution using survey data, 2018-2019: extrapolated distribution",4,surveys and tax data,752,,,,,0.0224,SWE,30.751285425006763,17.000349518363695,,,,,9799.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,Parliamentary,Left,0.0,1.0,43464.0,43746.0,25.8,0.8,50.1,1.4,24.3,1.6,48.5,2.1,"1991, 2008",0.0,Sweden,,,,,0.52463764,0.5558037,0.5415145,0.59821385,0.5409366
